4187	positive	Moore provides an invaluable service by sparking debate and encouraging thought .
4390	neutral	Jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .
4042	negative	The movie does n't think much of its characters , its protagonist , or of us .
2652	positive	Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with .
3820	positive	Although it includes a fair share of dumb drug jokes and predictable slapstick , `` Orange County '' is far funnier than it would seem to have any right to be .
5297	neutral	... little more than a well-acted television melodrama shot for the big screen .
2563	negative	The film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .
830	neutral	Or else a doggie winks .
8036	negative	too many scenarios in which the hero might have an opportunity to triumphantly sermonize , and too few that allow us to wonder for ourselves if things will turn out okay .
3916	negative	We just do n't really care too much about this love story .
7314	neutral	Halloween : Resurrection is n't exactly quality cinema , but it is n't nearly as terrible as it cold have been .
5439	positive	Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .
4382	neutral	With Rare Birds , as with The Shipping News before it , an attempt is made to transplant a Hollywood star into Newfoundland 's wild soil -- and The Rock once again resists the intrusion .
3207	neutral	Not bad , but not all that good .
2944	negative	I hate the feeling of having been slimed in the name of High Art .
3736	negative	Sounding like Arnold Schwarzenegger , with a physique to match , -LRB- Ahola -RRB- has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation .
8349	positive	Michel Piccoli 's moving performance is this films reason for being .
6461	neutral	Last Dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that 's true .
2866	neutral	... one big laugh , three or four mild giggles , and a whole lot of not much else .
1449	negative	It winds up moving in many directions as it searches -LRB- vainly , I think -RRB- for something fresh to say .
2777	negative	A particularly joyless , and exceedingly dull , period coming-of-age tale .
6733	positive	Wow .
2059	negative	Forgettable , if good-hearted , movie .
6849	neutral	Arty gay film .
461	neutral	In some ways , Lagaan is quintessential Bollywood .
4167	neutral	A decidedly mixed bag .
6311	neutral	The good thing -- the only good thing -- about Extreme Ops is that it 's so inane that it gave me plenty of time to ponder my Thanksgiving to-do list .
7263	positive	Their computer-animated faces are very expressive .
4877	neutral	A chick flick for guys .
7529	positive	Leaping from one arresting image to another , Songs from the Second Floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time .
3867	positive	Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .
3184	negative	Has all the complexity and realistic human behavior of an episode of General Hospital .
5924	positive	The film has an infectious enthusiasm and we 're touched by the film 's conviction that all life centered on that place , that time and that sport .
5127	positive	It 's no surprise that as a director Washington demands and receives excellent performances , from himself and from newcomer Derek Luke .
1482	positive	But it does somehow manage to get you under its spell .
4627	negative	Enough is not a bad movie , just mediocre .
2689	negative	I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies !
5048	positive	The film is a fierce dance of destruction .
5931	positive	-LRB- Grant -RRB- goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .
2049	positive	Proof once again that if the filmmakers just follow the books , they ca n't go wrong .
755	positive	Though few will argue that it ranks with the best of Herzog 's works , Invincible shows he 's back in form , with an astoundingly rich film .
6434	negative	Not so much farcical as sour .
5262	positive	It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .
5063	negative	Yes , Spirited Away is a triumph of imagination , but it 's also a failure of storytelling .
629	positive	Although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .
536	negative	Unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .
6094	positive	Bound to appeal to women looking for a howlingly trashy time .
7622	positive	Though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .
1534	positive	Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .
5748	positive	But even while his characters are acting horribly , he is always sympathetic .
6933	positive	In the end , the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide .
759	positive	Not a schlocky creature feature but something far more stylish and cerebral -- and , hence , more chillingly effective .
5524	neutral	It comes off as so silly that you would n't be surprised if BA , Murdock and rest of the A-Team were seen giving chase in a black and red van .
6846	positive	-LRB- Has -RRB- an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true .
3947	negative	Unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters .
5457	negative	While the production details are lavish , film has little insight into the historical period and its artists , particularly in how Sand developed a notorious reputation .
6880	positive	Funny , sexy , devastating and incurably romantic .
5084	positive	The film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .
4861	positive	What emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice .
8142	positive	Bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .
4378	neutral	Twist open the Ouzo !
6357	neutral	Blade II has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .
8138	negative	Mostly , Shafer and co-writer Gregory Hinton lack a strong-minded viewpoint , or a sense of humor .
844	positive	A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .
7380	positive	Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .
3322	neutral	They were right .
8263	negative	Clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .
2973	negative	Just consider what New Best Friend does not have , beginning with the minor omission of a screenplay .
1662	negative	It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .
2918	neutral	But the execution is a flop with the exception of about six gags that really work .
3021	positive	A delightful entree in the tradition of food movies .
8113	negative	It aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .
1803	neutral	` Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing .
4661	neutral	Admirably ambitious but self-indulgent .
46	positive	Less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling -LRB- though no less horrifying for it -RRB- .
110	negative	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .
5984	negative	Almost as offensive as `` Freddy Got Fingered . ''
7703	positive	Fun and nimble .
6201	negative	Like a three-ring circus , there are side stories aplenty -- none of them memorable .
7947	positive	... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags .
560	positive	Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .
1162	negative	Press the delete key .
6310	positive	Undoubtedly the scariest movie ever made about tattoos .
4342	positive	Lathan and Diggs carry the film with their charisma , and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest .
1987	negative	The whole thing comes off like a particularly amateurish episode of Bewitched that takes place during Spring Break .
4388	neutral	Like an episode of MTV 's Undressed , with 20 times the creativity but without any more substance ... indulgently entertaining but could have and should have been deeper .
7226	negative	The director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .
5537	positive	With amazing finesse , the film shadows Heidi 's trip back to Vietnam and the city where her mother , Mai Thi Kim , still lives .
6393	positive	The mood , look and tone of the film fit the incredible storyline to a T.
6912	positive	I admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for Vincent 's complaint .
4715	positive	The movie 's seams may show ... but Pellington gives `` Mothman '' an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling .
5577	neutral	Greengrass -LRB- working from Don Mullan 's script -RRB- forgoes the larger socio-political picture of the situation in Northern Ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation .
7299	neutral	There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .
4856	negative	Over and over again .
2637	positive	It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny .
6678	neutral	Director-chef Gabriele Muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .
6105	positive	He 's the scariest guy you 'll see all summer .
6116	negative	Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .
581	neutral	One of the pleasures in Walter 's documentary ... is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him .
5154	neutral	Eric Byler 's nuanced pic avoids easy sentiments and explanations ...
1632	neutral	Some people want the ol' ball-and-chain and then there are those who just want the Ball and Chain .
2797	neutral	`` Secretary '' is owned by its costars , Spader and Gyllenhaal .
2604	negative	Watching Queen of the Damned is like reading a research paper , with special effects tossed in .
2815	negative	Far too clever by half , Howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .
7128	negative	A dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .
3868	neutral	No matter how firmly director John Stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .
2633	positive	A genuine mind-bender .
1893	positive	If you 're looking for something new and hoping for something entertaining , you 're in luck .
1170	positive	It throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` Look at this !
3011	positive	Confessions may not be a straightforward bio , nor does it offer much in the way of Barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture .
6479	positive	As played by Ryan Gosling , Danny is a frighteningly fascinating contradiction .
5415	negative	The verdict : Two bodies and hardly a laugh between them .
1351	positive	This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .
5539	negative	Tedious Norwegian offering which somehow snagged an Oscar nomination .
7435	positive	The music makes a nice album , the food is enticing and Italy beckons us all .
1424	negative	I could n't help but feel the wasted potential of this slapstick comedy .
5458	neutral	It 's not life-affirming -- its vulgar and mean , but I liked it .
2569	negative	Ignore the reputation , and ignore the film .
344	negative	Remember back when thrillers actually thrilled ?
4752	neutral	` Sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates .
7810	negative	The movie is like Scorsese 's Mean Streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like Leather Warriors and Switchblade Sexpot .
1057	positive	It does n't matter that the film is less than 90 minutes .
1908	negative	... no charm , no laughs , no fun , no reason to watch .
2172	neutral	It is there to give them a good time .
3048	negative	Blue Crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be .
5451	negative	The actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .
2201	positive	Both damning and damned compelling .
329	negative	A relative letdown .
902	negative	Distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register .
2767	negative	Poor Ben Bratt could n't find stardom if MapQuest emailed him point-to-point driving directions .
951	negative	With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering ... may put off insiders and outsiders alike .
975	neutral	Clever but not especially compelling .
5180	positive	Strip it of all its excess debris , and you 'd have a 90-minute , four-star movie .
6063	neutral	She 's not yet an actress , not quite a singer ...
7386	neutral	A movie that will wear you out and make you misty even when you do n't want to be .
7096	negative	To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !
6455	negative	The film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence .
6864	neutral	A different kind of love story - one that is dark , disturbing , painful to watch , yet compelling .
3943	positive	The director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of Truffaut .
1709	positive	of whimsicality , narrative discipline and serious improvisation
7643	positive	Pan Nalin 's exposition is beautiful and mysterious , and the interviews that follow , with the practitioners of this ancient Indian practice , are as subtle and as enigmatic .
7609	positive	O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .
27	neutral	A film that clearly means to preach exclusively to the converted .
1941	negative	A thriller without a lot of thrills .
1035	neutral	The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .
2828	negative	Mr. Goyer 's loose , unaccountable direction is technically sophisticated in the worst way .
5366	positive	Elaborate special effects take centre screen , so that the human story is pushed to one side .
7780	neutral	Jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .
7841	negative	It sucked .
4002	positive	Strange occurrences build in the mind of the viewer and take on extreme urgency .
8091	negative	Haneke 's script -LRB- from Elfriede Jelinek 's novel -RRB- is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending .
7014	neutral	Ninety minutes of Viva Castro !
3452	positive	Others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find Morrison 's iconoclastic uses of technology to be liberating .
1028	negative	-- that the ` true story ' by which All the Queen 's Men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen .
6465	negative	This is n't a movie ; it 's a symptom .
862	negative	It 's both sitcomishly predictable and cloying in its attempts to be poignant .
175	neutral	... the one thing this Wild film has that other Imax films do n't : chimps , lots of chimps , all blown up to the size of a house .
968	positive	A sensitive , moving , brilliantly constructed work .
6512	positive	A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
1281	negative	After an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .
6653	negative	Plays like one long , meandering sketch inspired by the works of John Waters and Todd Solondz , rather than a fully developed story .
4043	positive	The film proves unrelentingly grim -- and equally engrossing .
6444	positive	By turns fanciful , grisly and engagingly quixotic .
8233	negative	It 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .
8484	positive	It made me want to get made-up and go see this movie with my sisters .
7	negative	Narratively , Trouble Every Day is a plodding mess .
427	negative	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .
8117	neutral	This is amusing for about three minutes .
7413	positive	More intimate than spectacular , E.T. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .
1994	negative	A loud , witless mess that has none of the charm and little of the intrigue from the TV series .
1938	positive	-LRB- At least -RRB- Moore is a real charmer .
3197	positive	An incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks .
3895	positive	This is a movie that is what it is : a pleasant distraction , a Friday night diversion , an excuse to eat popcorn .
6263	negative	Every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .
7867	positive	A fine production with splendid singing by Angela Gheorghiu , Ruggero Raimondi , and Roberto Alagna .
580	positive	This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .
7450	neutral	Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .
3559	neutral	There 's a thin line between likably old-fashioned and fuddy-duddy , and The Count of Monte Cristo ... never quite settles on either side .
2255	positive	As a director , Paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip .
5740	positive	A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .
7672	neutral	It 's just a little too self-satisfied .
1876	negative	No matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a Michael Jackson sort of way .
2241	negative	There 's nothing interesting in Unfaithful whatsoever .
6315	neutral	This is n't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work .
2475	positive	Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .
4491	negative	No amount of burning , blasting , stabbing , and shooting can hide a weak script .
4268	negative	... while each moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere .
2619	positive	Earnest and heartfelt but undernourished and plodding .
2775	positive	The entire movie establishes a wonderfully creepy mood .
4289	negative	To the civilized mind , a movie like Ballistic : Ecks Vs. Sever is more of an ordeal than an amusement .
3569	negative	At best , Cletis Tout might inspire a trip to the video store -- in search of a better movie experience .
3282	negative	If it were any more of a turkey , it would gobble in Dolby Digital stereo .
6200	negative	Not even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .
1372	positive	This deeply spiritual film taps into the meaning and consolation in afterlife communications .
2986	positive	A compassionate , moving portrait of an American -LRB- and an America -RRB- always reaching for something just outside his grasp .
2520	positive	Art-house to the core , Read My Lips is a genre-curling crime story that revives the free-wheeling noir spirit of old French cinema .
468	negative	Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .
6293	neutral	Neither a rousing success nor a blinding embarrassment .
8025	negative	The actors must indeed be good to recite some of this laughable dialogue with a straight face .
7117	neutral	It 's all pretty tame .
2466	negative	Scooby-Doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick .
2754	negative	Puts on airs of a Hal Hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself .
8262	neutral	Oozes condescension from every pore .
2108	negative	Sodden and glum , even in those moments where it 's supposed to feel funny and light .
4650	negative	You could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time .
1402	negative	An inexperienced director , Mehta has much to learn .
7579	positive	Refreshing .
6763	negative	It 's leaden and predictable , and laughs are lacking .
5035	negative	When the fire burns out , we 've only come face-to-face with a couple dragons and that 's where the film ultimately fails .
2728	positive	Zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .
7165	positive	A film with contemporary political resonance illustrated by a winning family story .
4907	negative	This is for the most part a useless movie , even with a great director at the helm .
6166	positive	Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts
6899	positive	While not quite `` Shrek '' or `` Monsters , Inc. '' , it 's not too bad .
7166	negative	It 's not too much of anything .
3362	positive	It 's never laugh-out-loud funny , but it is frequently amusing .
4921	positive	Dense , exhilarating documentary .
238	positive	... a thoughtful what-if for the heart as well as the mind .
63	negative	Its generic villains lack any intrigue -LRB- other than their funny accents -RRB- and the action scenes are poorly delivered .
6370	negative	While this one gets off with a good natured warning , future Lizard endeavors will need to adhere more closely to the laws of laughter
6295	neutral	Not the best Herzog perhaps , but unmistakably Herzog .
4968	negative	A straight-ahead thriller that never rises above superficiality .
5381	positive	... a solid , unassuming drama .
7445	negative	An unfortunate title for a film that has nothing endearing about it .
2883	positive	An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .
4178	neutral	Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .
786	positive	The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .
7441	positive	Most consumers of lo mein and General Tso 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons .
1728	positive	Most of the things that made the original Men in Black such a pleasure are still there .
491	negative	This overproduced piece of dreck is shockingly bad and absolutely unnecessary .
3755	negative	-LRB- Evans is -RRB- a fascinating character , and deserves a better vehicle than this facetious smirk of a movie .
1537	neutral	Many of Benjamins ' elements feel like they 've been patched in from an episode of Miami Vice .
2755	positive	At once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .
3261	neutral	A perfectly competent and often imaginative film that lacks what little Lilo & Stitch had in spades -- charisma .
1684	positive	A compelling film .
7503	negative	Do we really need the Tiger Beat version ?
1379	negative	There is nothing redeeming about this movie .
1555	negative	This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .
6931	positive	A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .
3215	positive	A powerful , chilling , and affecting study of one man 's dying fall .
5534	negative	Just another disjointed , fairly predictable psychological thriller .
8493	positive	A moving story of determination and the human spirit .
1049	negative	A handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC .
4574	negative	I can analyze this movie in three words : Thumbs Friggin ' Down .
7073	negative	` It 's painful to watch Witherspoon 's talents wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination , I mean , Alabama . '
8323	neutral	Merci pour le movie .
2369	positive	This is DiCaprio 's best performance in anything ever , and easily the most watchable film of the year .
7537	negative	A lot of talent is wasted in this crass , low-wattage endeavor .
1932	negative	It 's provocative stuff , but the speculative effort is hampered by Taylor 's cartoonish performance and the film 's ill-considered notion that Hitler 's destiny was shaped by the most random of chances .
5144	positive	An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .
6389	positive	Best of all is Garcia , who perfectly portrays the desperation of a very insecure man .
2432	neutral	The first half bursts with a goofy energy previous Disney films only used for a few minutes here and there .
5857	neutral	Barrels along at the start before becoming mired in sentimentality .
5312	negative	He fails .
1639	positive	A stylistic romp that 's always fun to watch .
4776	negative	Taken as a whole , The Tuxedo does n't add up to a whole lot .
3506	negative	Such a premise is ripe for all manner of lunacy , but Kaufman and Gondry rarely seem sure of where it should go .
7071	negative	When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence .
389	positive	The beauty of Alexander Payne 's ode to the Everyman is in the details .
1862	positive	that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture
225	negative	The film is so bad it does n't improve upon the experience of staring at a blank screen .
5863	negative	When -LRB- Reno -RRB- lets her radical flag fly , taking angry potshots at George W. Bush , Henry Kissinger , Larry King , et al. , Reno devolves into a laugh-free lecture .
1490	negative	... the efforts of its star , Kline , to lend some dignity to a dumb story are for naught .
2486	negative	`` One look at a girl in tight pants and big tits and you turn stupid ? ''
215	neutral	Director Boris von Sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .
3928	positive	Kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .
2662	negative	Pompous and garbled .
5471	neutral	But this is not a movie about an inhuman monster ; it 's about a very human one .
5582	positive	Schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past . '
2302	positive	a confident , richly acted , emotionally devastating piece of work and 2002 's first great film
2436	negative	There 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes .
2731	neutral	There 's an epic here , but you have to put it together yourself .
3078	negative	This may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar .
6774	negative	Stale and
897	negative	No amount of good intentions is able to overcome the triviality of the story .
7032	positive	A lovely and beautifully photographed romance .
5943	positive	This is n't exactly profound cinema , but it 's good-natured and sometimes quite funny .
3371	negative	There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally .
3917	negative	The first Fatal Attraction was vile enough .
6226	positive	Using an endearing cast , writer\/director Dover Kosashvili takes a slightly dark look at relationships , both sexual and kindred .
7772	negative	Rarely has a film 's title served such dire warning .
5882	positive	A gem of a movie .
3847	positive	With Spy Kids 2 : The Island of Lost Dreams , however , Robert Rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .
7724	positive	Cinematic poetry showcases the city 's old-world charm before machines change nearly everything .
2139	negative	First-timer John McKay is never able to pull it back on course .
1549	positive	The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .
1131	positive	Matthew Lillard is born to play Shaggy !
7112	positive	A moving tale of love and destruction in unexpected places , unexamined lives .
1447	positive	`` Red Dragon '' is entertaining .
1633	positive	One of the funnier movies in town .
8050	negative	If you enjoy being rewarded by a script that assumes you are n't very bright , then Blood Work is for you .
3010	negative	It 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest .
6335	negative	Bad movie .
7662	positive	It may also be the best sex comedy about environmental pollution ever made .
6661	neutral	Might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .
6125	positive	What `` Empire '' lacks in depth it makes up for with its heart .
5427	negative	This ludicrous film is predictable at every turn .
2350	neutral	Was I scared ?
1096	negative	An alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .
7042	negative	It has the requisite faux-urban vibe and hotter-two-years-ago rap and R&B names and references .
7749	positive	A treat for its depiction on not giving up on dreams when you 're a struggling nobody .
4986	negative	The filmmakers are playing to the Big Boys in New York and L.A. To that end , they mock the kind of folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either .
8127	negative	The notion of deleting emotion from people , even in an advanced Prozac Nation , is so insanely dysfunctional that the rampantly designed Equilibrium becomes a concept doofus .
4357	positive	By the end you ca n't help but feel ` stoked . '
2434	positive	Coppola has made a film of intoxicating atmosphere and little else .
8523	negative	As an entertainment destination for the general public , Kung Pow sets a new benchmark for lameness .
5646	negative	The advantage of a postapocalyptic setting is that it can be made on the cheap .
4334	positive	It establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .
7935	positive	Allen 's funniest and most likeable movie in years .
6439	positive	Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .
1478	positive	The film oozes craft .
7140	positive	Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .
3101	neutral	The entire movie has a truncated feeling , but what 's available is lovely and lovable .
417	positive	The asylum material is gripping , as are the scenes of Jia with his family .
3756	neutral	Silly , loud and goofy .
1255	neutral	LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .
586	positive	By no means a great movie , but it is a refreshingly forthright one .
7045	neutral	The best thing that can be said of the picture is that it does have a few cute moments .
931	positive	Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .
2958	negative	These characters become wearisome .
4714	negative	A low-budget affair , Tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction .
7541	negative	The soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot .
6967	positive	Tense , terrific , sweaty-palmed fun .
4284	positive	Call it magic realism or surrealism , but Miss Wonton floats beyond reality with a certain degree of wit and dignity .
7518	positive	Filled with Alexandre Desplat 's haunting and sublime music , the movie completely transfixes the audience .
6782	positive	Enormously enjoyable , high-adrenaline documentary .
910	positive	This is one of the outstanding thrillers of recent years .
3626	positive	Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .
3455	negative	A dull , inconsistent , dishonest female bonding picture .
2730	negative	... while certainly clever in spots , this too-long , spoofy update of Shakespeare 's Macbeth does n't sustain a high enough level of invention .
6495	positive	A knowing look at female friendship , spiked with raw urban humor .
6964	neutral	The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .
291	neutral	Got a David Lynch jones ?
7777	positive	More concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , Soderbergh 's Solaris is a gorgeous and deceptively minimalist cinematic tone poem .
2690	positive	Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .
7371	positive	A movie that both thrills the eye and , in its over-the-top way , touches the heart .
6351	positive	Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .
3620	positive	The ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations .
7268	negative	A documentary to make the stones weep -- as shameful as it is scary .
3404	positive	Nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .
3666	negative	While not all that bad of a movie , it 's nowhere near as good as the original .
4745	positive	Land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .
7942	positive	With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .
8461	neutral	-LRB- Taylor -RRB- takes us on a ride that 's consistently surprising , easy to watch -- but , oh , so dumb .
6629	negative	The rest of the film ... is dudsville .
